,MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,Exterior1st,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtUnfSF,Heating,HeatingQC,CentralAir,Electrical,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageCond,PavedDrive,WoodDeckSF,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,TotalSF,PorchSF
650,60.0,FV,65.0,8125.0,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7.0,6.0,2007.0,2007.0,CemntBd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,813.0,GasA,Ex,Y,SBrkr,0.0,1665.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,7.0,Typ,0.0,NA,Attchd,2007.0,RFn,2.0,562.0,TA,Y,0.0,NA,NA,0.0,5.0,2008.0,WD,Normal,2478.0,0.0
1280,20.0,RL,67.0,9808.0,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7.0,5.0,2002.0,2002.0,VinylSd,BrkFace,110.0,Gd,TA,PConc,Gd,TA,No,GLQ,785.0,GasA,Ex,Y,SBrkr,0.0,1573.0,1.0,0.0,2.0,0.0,3.0,1.0,Gd,6.0,Typ,0.0,NA,Attchd,2002.0,RFn,2.0,544.0,TA,Y,0.0,NA,NA,0.0,3.0,2009.0,WD,Normal,3146.0,72.0
1424,20.0,RL,70.0,9503.0,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5.0,5.0,1958.0,1983.0,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,193.0,GasA,TA,Y,SBrkr,0.0,1344.0,1.0,0.0,1.0,0.0,2.0,1.0,TA,6.0,Min1,1.0,TA,Detchd,1970.0,Unf,1.0,484.0,TA,Y,316.0,GdWo,NA,0.0,6.0,2007.0,WD,Normal,2368.0,28.0
1286,20.0,RL,70.0,9790.0,Reg,Lvl,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1Story,6.0,5.0,1963.0,1963.0,HdBoard,BrkFace,451.0,TA,TA,CBlock,TA,TA,No,ALQ,678.0,GasA,TA,Y,SBrkr,0.0,1328.0,1.0,0.0,1.0,1.0,3.0,1.0,TA,6.0,Typ,2.0,Gd,Attchd,1963.0,Unf,2.0,528.0,TA,Y,0.0,NA,NA,0.0,6.0,2010.0,WD,Normal,2656.0,26.0
1349,70.0,RM,50.0,5250.0,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,8.0,5.0,1872.0,1987.0,MetalSd,None,0.0,TA,Gd,BrkTil,TA,Fa,No,LwQ,425.0,OthW,Fa,N,SBrkr,205.0,2358.0,0.0,0.0,2.0,0.0,4.0,1.0,TA,8.0,Typ,0.0,NA,NA,1979.0,NA,0.0,0.0,NA,Y,0.0,NA,NA,0.0,12.0,2008.0,WD,Normal,2837.0,74.0
819,120.0,RL,44.0,6371.0,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7.0,5.0,2009.0,2010.0,VinylSd,Stone,128.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,625.0,GasA,Ex,Y,SBrkr,0.0,1358.0,1.0,0.0,2.0,0.0,2.0,1.0,Gd,6.0,Typ,1.0,Gd,Attchd,2010.0,RFn,2.0,484.0,TA,Y,192.0,NA,NA,0.0,6.0,2010.0,New,Partial,2716.0,35.0
664,20.0,RL,49.0,20896.0,IR2,Lvl,CulDSac,Gtl,Somerst,RRAn,Norm,1Fam,1Story,8.0,5.0,2005.0,2006.0,VinylSd,None,0.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,356.0,GasA,Ex,Y,SBrkr,0.0,2097.0,1.0,0.0,1.0,1.0,1.0,1.0,Ex,8.0,Typ,1.0,Ex,Attchd,2005.0,Fin,3.0,1134.0,TA,Y,192.0,NA,NA,0.0,1.0,2006.0,New,Partial,4174.0,267.0
1038,160.0,RM,21.0,1533.0,Reg,Lvl,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,4.0,6.0,1970.0,2008.0,CemntBd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,546.0,GasA,TA,Y,SBrkr,0.0,1344.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,6.0,Typ,1.0,TA,NA,1979.0,NA,0.0,0.0,NA,Y,0.0,NA,NA,0.0,5.0,2009.0,WD,Normal,1890.0,0.0
572,60.0,RL,83.0,13159.0,IR1,HLS,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,7.0,5.0,2009.0,2009.0,VinylSd,None,0.0,TA,TA,PConc,Ex,TA,Av,Unf,846.0,GasA,Gd,Y,SBrkr,0.0,1692.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,6.0,Typ,0.0,NA,Attchd,2009.0,RFn,2.0,650.0,TA,Y,208.0,NA,NA,0.0,7.0,2009.0,New,Partial,2538.0,114.0
701,20.0,RL,80.0,9600.0,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7.0,5.0,1969.0,1969.0,HdBoard,BrkFace,168.0,TA,TA,CBlock,TA,TA,No,Unf,1164.0,GasA,TA,Y,SBrkr,0.0,1164.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,6.0,Typ,0.0,NA,Attchd,1969.0,Unf,2.0,528.0,TA,Y,0.0,NA,NA,0.0,7.0,2006.0,COD,Normal,2328.0,0.0
594,20.0,RL,88.0,7990.0,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5.0,6.0,1975.0,1975.0,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,No,Unf,924.0,GasA,TA,Y,SBrkr,0.0,924.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,5.0,Typ,0.0,NA,Detchd,1981.0,Unf,1.0,280.0,TA,Y,0.0,MnPrv,NA,0.0,4.0,2008.0,WD,Normal,1848.0,0.0
1136,50.0,RL,80.0,9600.0,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,6.0,5.0,1950.0,1950.0,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,752.0,GasA,TA,Y,FuseA,0.0,1252.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,0.0,NA,Attchd,1950.0,Unf,1.0,288.0,TA,Y,0.0,NA,NA,0.0,4.0,2008.0,WD,Abnorml,2284.0,96.0
1300,60.0,RL,70.0,10762.0,IR1,Lvl,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7.0,5.0,1999.0,1999.0,VinylSd,None,344.0,Gd,TA,PConc,Gd,TA,No,GLQ,284.0,GasA,Ex,Y,SBrkr,0.0,1983.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,9.0,Typ,1.0,TA,Attchd,1999.0,Fin,2.0,490.0,TA,Y,0.0,NA,NA,0.0,5.0,2009.0,WD,Normal,2961.0,0.0
1214,85.0,RL,69.0,10205.0,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,SFoyer,5.0,5.0,1962.0,1962.0,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,141.0,GasA,TA,Y,SBrkr,0.0,999.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,0.0,NA,Attchd,1962.0,Unf,1.0,300.0,TA,Y,150.0,NA,NA,0.0,5.0,2006.0,WD,Normal,1924.0,72.0
540,20.0,RL,85.0,14601.0,Reg,Lvl,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,9.0,5.0,2006.0,2006.0,VinylSd,BrkFace,584.0,Ex,TA,PConc,Ex,TA,Av,GLQ,578.0,GasA,Ex,Y,SBrkr,0.0,1838.0,1.0,0.0,2.0,0.0,2.0,1.0,Ex,8.0,Typ,1.0,Gd,Attchd,2006.0,Fin,3.0,765.0,TA,Y,270.0,NA,NA,0.0,3.0,2009.0,WD,Normal,3676.0,68.0
1086,160.0,RM,70.0,1974.0,Reg,Lvl,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,4.0,5.0,1973.0,1973.0,CemntBd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,212.0,GasA,TA,Y,SBrkr,0.0,1092.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,6.0,Typ,0.0,NA,Attchd,1973.0,RFn,1.0,286.0,TA,Y,120.0,NA,NA,0.0,5.0,2010.0,WD,Normal,1638.0,96.0
556,20.0,RL,69.0,14850.0,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5.0,5.0,1957.0,1957.0,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,197.0,GasA,TA,Y,FuseA,0.0,1092.0,1.0,0.0,1.0,0.0,2.0,1.0,TA,6.0,Typ,1.0,TA,Attchd,1957.0,Fin,1.0,299.0,TA,Y,268.0,MnWw,NA,0.0,5.0,2006.0,WD,Normal,2184.0,122.0
1225,80.0,RL,65.0,10482.0,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6.0,8.0,1958.0,1958.0,VinylSd,BrkFace,63.0,TA,Gd,CBlock,TA,TA,Av,GLQ,81.0,GasA,Ex,Y,SBrkr,0.0,1138.0,0.0,1.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,0.0,NA,Attchd,1958.0,RFn,1.0,264.0,TA,Y,224.0,MnWw,NA,0.0,6.0,2007.0,WD,Normal,1726.0,0.0
770,85.0,RL,70.0,7252.0,IR1,Lvl,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,5.0,5.0,1982.0,1982.0,Wd Sdng,None,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,173.0,GasA,TA,Y,SBrkr,0.0,858.0,1.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,Typ,0.0,NA,Detchd,1983.0,Unf,2.0,576.0,TA,Y,120.0,NA,NA,0.0,4.0,2009.0,WD,Normal,1716.0,0.0
1352,50.0,RM,50.0,6000.0,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6.0,9.0,1937.0,2000.0,MetalSd,None,0.0,Gd,TA,BrkTil,TA,TA,No,Unf,698.0,GasA,TA,Y,SBrkr,0.0,1176.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,4.0,Typ,0.0,NA,Detchd,1999.0,Unf,2.0,624.0,TA,N,210.0,NA,NA,0.0,7.0,2009.0,WD,Normal,1874.0,0.0
498,20.0,RL,65.0,7800.0,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5.0,7.0,1967.0,2004.0,HdBoard,BrkFace,89.0,TA,TA,PConc,TA,TA,No,ALQ,414.0,GasA,Ex,Y,SBrkr,0.0,899.0,0.0,0.0,1.0,0.0,3.0,1.0,Gd,5.0,Typ,0.0,NA,Attchd,1967.0,Fin,1.0,288.0,TA,Y,64.0,MnPrv,NA,0.0,6.0,2009.0,WD,Normal,1763.0,0.0
96,20.0,RL,78.0,10264.0,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7.0,5.0,1999.0,1999.0,VinylSd,BrkFace,183.0,Gd,TA,PConc,Gd,TA,Av,ALQ,426.0,GasA,Ex,Y,SBrkr,0.0,1588.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,6.0,Typ,0.0,NA,Attchd,1999.0,RFn,2.0,472.0,TA,Y,158.0,NA,NA,0.0,8.0,2006.0,WD,Normal,3176.0,29.0
1047,20.0,RL,57.0,9245.0,IR2,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5.0,5.0,1994.0,1995.0,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,304.0,GasA,Ex,Y,SBrkr,0.0,990.0,0.0,1.0,1.0,0.0,3.0,1.0,TA,5.0,Typ,0.0,NA,Detchd,1996.0,Unf,2.0,672.0,TA,Y,0.0,NA,NA,0.0,2.0,2008.0,WD,Normal,1980.0,0.0
579,50.0,RM,81.0,12150.0,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5.0,5.0,1954.0,1954.0,MetalSd,BrkFace,335.0,TA,TA,BrkTil,TA,TA,No,Unf,1050.0,GasA,Ex,N,FuseF,0.0,1795.0,0.0,0.0,2.0,0.0,4.0,1.0,TA,7.0,Typ,0.0,NA,Attchd,1954.0,Unf,1.0,352.0,TA,Y,0.0,NA,NA,0.0,11.0,2008.0,WD,Normal,2845.0,0.0
1297,180.0,RM,35.0,3675.0,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SFoyer,6.0,5.0,2005.0,2006.0,VinylSd,BrkFace,82.0,TA,TA,PConc,Gd,TA,Gd,GLQ,0.0,GasA,Gd,Y,SBrkr,0.0,1072.0,1.0,0.0,2.0,0.0,2.0,1.0,TA,5.0,Typ,0.0,NA,Basment,2005.0,Fin,2.0,525.0,TA,Y,0.0,NA,NA,0.0,6.0,2006.0,New,Partial,1619.0,44.0
763,60.0,RL,82.0,9430.0,Reg,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8.0,5.0,1999.0,1999.0,VinylSd,BrkFace,673.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,89.0,GasA,Ex,Y,SBrkr,0.0,2365.0,1.0,0.0,2.0,1.0,3.0,1.0,Gd,8.0,Typ,1.0,Gd,Attchd,1999.0,RFn,3.0,856.0,TA,Y,0.0,NA,NA,0.0,7.0,2009.0,WD,Normal,3617.0,308.0
888,20.0,RL,95.0,15865.0,IR1,Lvl,Inside,Mod,NAmes,Norm,Norm,1Fam,1Story,8.0,6.0,1970.0,1970.0,Wd Sdng,None,0.0,Gd,Gd,PConc,TA,Gd,Gd,ALQ,1043.0,GasA,Ex,Y,SBrkr,0.0,2217.0,1.0,0.0,2.0,0.0,4.0,1.0,Gd,8.0,Typ,1.0,TA,Attchd,1970.0,Unf,2.0,621.0,TA,Y,81.0,NA,NA,0.0,10.0,2007.0,WD,Normal,4434.0,431.0
917,20.0,RL,70.0,17140.0,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4.0,6.0,1956.0,1956.0,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,75.0,GasA,Ex,Y,FuseA,0.0,1229.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,0.0,NA,Attchd,1956.0,RFn,1.0,284.0,TA,Y,0.0,NA,NA,0.0,4.0,2009.0,WD,Normal,2363.0,0.0
1065,60.0,RL,80.0,14000.0,Reg,Lvl,Inside,Mod,ClearCr,Norm,Norm,1Fam,2Story,7.0,5.0,1996.0,1997.0,Wd Sdng,None,0.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,105.0,GasA,Ex,Y,SBrkr,0.0,2260.0,1.0,0.0,2.0,1.0,3.0,1.0,Gd,7.0,Typ,0.0,NA,Attchd,1996.0,RFn,2.0,533.0,TA,Y,296.0,NA,NA,0.0,4.0,2010.0,WD,Normal,3566.0,44.0
210,30.0,RL,67.0,5604.0,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5.0,6.0,1925.0,1950.0,Stucco,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,396.0,GasA,TA,N,FuseA,0.0,864.0,1.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,Typ,0.0,NA,NA,1979.0,NA,0.0,0.0,NA,Y,0.0,NA,NA,0.0,4.0,2008.0,WD,Normal,1728.0,96.0
403,60.0,RL,93.0,12090.0,Reg,Lvl,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8.0,5.0,1998.0,1998.0,VinylSd,BrkFace,650.0,Gd,TA,PConc,Gd,TA,No,Unf,1141.0,GasA,Gd,Y,SBrkr,0.0,2263.0,0.0,0.0,2.0,1.0,4.0,1.0,Gd,10.0,Typ,1.0,TA,BuiltIn,1998.0,Fin,2.0,420.0,TA,Y,144.0,NA,NA,0.0,7.0,2006.0,WD,Abnorml,3404.0,123.0
818,80.0,RL,80.0,8816.0,Reg,Lvl,Inside,Gtl,ClearCr,Norm,Norm,1Fam,SLvl,6.0,7.0,1971.0,1971.0,HdBoard,BrkFace,80.0,TA,TA,CBlock,TA,TA,Av,GLQ,506.0,GasA,Gd,Y,SBrkr,0.0,1052.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,0.0,NA,Attchd,1971.0,Unf,2.0,440.0,TA,Y,0.0,MnPrv,NA,0.0,6.0,2010.0,WD,Normal,2062.0,0.0
895,60.0,RL,71.0,7056.0,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6.0,5.0,1963.0,1963.0,HdBoard,BrkFace,415.0,TA,TA,CBlock,TA,TA,No,BLQ,380.0,GasA,TA,Y,SBrkr,0.0,1796.0,1.0,0.0,1.0,1.0,4.0,1.0,TA,8.0,Typ,1.0,TA,Attchd,1963.0,RFn,2.0,483.0,TA,Y,0.0,NA,NA,0.0,10.0,2008.0,WD,Normal,2576.0,50.0
408,60.0,RL,109.0,14154.0,Reg,Lvl,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,7.0,5.0,2006.0,2006.0,VinylSd,BrkFace,350.0,Gd,TA,PConc,Ex,Gd,No,Unf,1063.0,GasA,Ex,Y,SBrkr,0.0,2172.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,9.0,Typ,1.0,Gd,Attchd,2006.0,RFn,3.0,947.0,TA,Y,192.0,NA,NA,0.0,8.0,2007.0,New,Partial,3235.0,62.0
788,20.0,RM,50.0,6000.0,Reg,Lvl,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,4.0,7.0,1954.0,2000.0,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,901.0,GasA,Ex,Y,SBrkr,0.0,901.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,4.0,Typ,0.0,NA,Detchd,1954.0,Unf,1.0,281.0,TA,Y,0.0,NA,NA,0.0,8.0,2008.0,WD,Normal,1802.0,0.0
1342,60.0,RL,70.0,9375.0,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8.0,5.0,2002.0,2002.0,VinylSd,BrkFace,149.0,Gd,TA,PConc,Gd,TA,No,Unf,1284.0,GasA,Ex,Y,SBrkr,0.0,2169.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,7.0,Typ,1.0,Gd,Attchd,2002.0,RFn,2.0,647.0,TA,Y,192.0,NA,NA,0.0,8.0,2007.0,WD,Normal,3453.0,87.0
1273,80.0,RL,124.0,11512.0,IR1,Lvl,Corner,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6.0,7.0,1959.0,2006.0,Plywood,BrkFace,84.0,TA,TA,CBlock,TA,TA,Av,ALQ,300.0,GasA,Gd,Y,SBrkr,0.0,1357.0,1.0,0.0,1.0,0.0,2.0,1.0,Ex,5.0,Typ,1.0,Gd,Basment,1959.0,RFn,1.0,312.0,TA,Y,0.0,GdPrv,NA,0.0,5.0,2008.0,WD,Normal,2376.0,163.0
1055,20.0,RL,104.0,11361.0,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6.0,5.0,1976.0,1976.0,Plywood,BrkFace,160.0,TA,TA,CBlock,Gd,TA,No,ALQ,549.0,GasA,TA,Y,SBrkr,0.0,1523.0,0.0,1.0,2.0,0.0,3.0,1.0,TA,7.0,Typ,1.0,TA,Attchd,1976.0,Fin,2.0,478.0,TA,Y,0.0,MnPrv,NA,0.0,5.0,2008.0,COD,Abnorml,2716.0,189.0
660,60.0,RL,70.0,12384.0,Reg,Lvl,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7.0,7.0,1976.0,1976.0,Plywood,BrkFace,233.0,TA,TA,CBlock,Gd,TA,No,Unf,793.0,GasA,TA,Y,SBrkr,0.0,1935.0,0.0,0.0,2.0,1.0,3.0,1.0,TA,7.0,Typ,1.0,TA,Attchd,1976.0,RFn,2.0,550.0,TA,Y,0.0,NA,NA,0.0,11.0,2007.0,WD,Normal,2728.0,365.0
630,70.0,RM,50.0,9000.0,Reg,Lvl,Corner,Gtl,OldTown,Artery,Norm,1Fam,2Story,5.0,6.0,1880.0,1991.0,VinylSd,None,0.0,TA,TA,BrkTil,Fa,Fa,No,Unf,636.0,GasA,TA,Y,FuseA,0.0,1750.0,0.0,0.0,1.0,0.0,3.0,1.0,Ex,8.0,Typ,0.0,NA,Detchd,1937.0,Unf,1.0,240.0,Po,N,0.0,MnPrv,NA,0.0,6.0,2006.0,WD,Abnorml,2386.0,293.0
986,50.0,RM,59.0,5310.0,Reg,Lvl,Corner,Gtl,OldTown,Feedr,Norm,1Fam,1.5Fin,6.0,8.0,1910.0,2003.0,VinylSd,None,0.0,TA,Gd,CBlock,TA,Fa,No,Unf,485.0,GasA,Gd,Y,SBrkr,0.0,1635.0,0.0,0.0,1.0,0.0,2.0,1.0,Gd,5.0,Typ,0.0,NA,Attchd,1950.0,Unf,1.0,255.0,TA,Y,394.0,NA,NA,0.0,6.0,2006.0,WD,Normal,2120.0,0.0
746,60.0,RL,70.0,8795.0,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7.0,5.0,2000.0,2000.0,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,652.0,GasA,Ex,Y,SBrkr,0.0,2256.0,0.0,0.0,2.0,1.0,4.0,1.0,Gd,8.0,Typ,1.0,TA,BuiltIn,2000.0,Fin,2.0,554.0,TA,Y,224.0,NA,NA,0.0,4.0,2009.0,WD,Normal,3208.0,54.0
703,190.0,RM,76.0,7630.0,Reg,Lvl,Inside,Gtl,OldTown,Feedr,Norm,2fmCon,2Story,5.0,9.0,1900.0,1996.0,Wd Sdng,None,0.0,TA,Gd,BrkTil,Gd,TA,No,Unf,360.0,GasA,Gd,Y,SBrkr,0.0,1812.0,0.0,0.0,2.0,0.0,4.0,2.0,Gd,8.0,Typ,1.0,Po,Detchd,1999.0,Unf,2.0,672.0,TA,N,344.0,MnPrv,NA,0.0,5.0,2010.0,WD,Normal,2172.0,40.0
99,20.0,RL,77.0,9320.0,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4.0,5.0,1959.0,1959.0,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,381.0,GasA,Fa,Y,SBrkr,0.0,1225.0,1.0,0.0,1.0,1.0,3.0,1.0,TA,6.0,Typ,0.0,NA,NA,1979.0,NA,0.0,0.0,NA,Y,352.0,NA,Shed,400.0,1.0,2010.0,WD,Normal,2175.0,0.0
828,60.0,RL,70.0,28698.0,IR2,Low,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,2Story,5.0,5.0,1967.0,1967.0,Plywood,None,0.0,TA,TA,PConc,TA,Gd,Gd,LwQ,0.0,GasA,TA,Y,SBrkr,0.0,2126.0,0.0,1.0,2.0,1.0,3.0,1.0,TA,7.0,Min2,0.0,NA,Attchd,1967.0,Fin,2.0,538.0,TA,Y,486.0,NA,NA,0.0,6.0,2009.0,WD,Abnorml,3139.0,225.0
417,70.0,RL,86.0,22420.0,IR1,Lvl,Inside,Gtl,Crawfor,Feedr,Norm,1Fam,2Story,6.0,6.0,1918.0,1950.0,Wd Sdng,None,0.0,TA,TA,BrkTil,Gd,TA,No,BLQ,242.0,GasW,TA,N,FuseA,0.0,2624.0,1.0,0.0,2.0,1.0,4.0,1.0,TA,10.0,Typ,1.0,Gd,Detchd,1918.0,Unf,3.0,864.0,TA,N,0.0,NA,NA,0.0,11.0,2007.0,WD,Normal,3994.0,0.0
516,80.0,RL,70.0,10448.0,IR1,Lvl,Corner,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6.0,6.0,1972.0,1972.0,HdBoard,BrkFace,333.0,TA,TA,CBlock,TA,TA,No,Unf,689.0,GasA,TA,Y,SBrkr,0.0,2119.0,0.0,0.0,2.0,1.0,3.0,1.0,TA,7.0,Typ,1.0,TA,Attchd,1972.0,RFn,2.0,583.0,TA,Y,0.0,GdPrv,NA,0.0,8.0,2009.0,COD,Abnorml,2808.0,104.0
1098,50.0,RM,50.0,6000.0,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,4.0,6.0,1936.0,1950.0,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,0.0,GasA,TA,Y,SBrkr,0.0,1324.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,0.0,NA,Detchd,1936.0,Unf,1.0,240.0,TA,Y,0.0,NA,NA,0.0,7.0,2009.0,WD,Normal,1996.0,0.0
1083,20.0,RL,80.0,8800.0,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6.0,6.0,1964.0,1964.0,HdBoard,BrkFace,425.0,TA,TA,CBlock,TA,TA,No,BLQ,698.0,GasA,TA,Y,SBrkr,0.0,1251.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,2.0,Gd,Attchd,1964.0,RFn,1.0,461.0,TA,Y,0.0,MnPrv,Shed,700.0,3.0,2006.0,WD,Normal,2502.0,116.0
955,90.0,RH,82.0,7136.0,IR1,HLS,Inside,Gtl,Crawfor,Norm,Norm,Duplex,2Story,6.0,6.0,1946.0,1950.0,MetalSd,BrkFace,423.0,TA,TA,CBlock,Gd,TA,No,Rec,495.0,GasA,TA,N,FuseF,0.0,1958.0,0.0,0.0,2.0,0.0,4.0,2.0,TA,8.0,Typ,0.0,NA,Attchd,1946.0,Unf,2.0,492.0,TA,Y,0.0,NA,NA,0.0,8.0,2007.0,WD,Normal,2937.0,0.0
802,60.0,RL,63.0,8199.0,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7.0,5.0,2005.0,2005.0,WdShing,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,80.0,GasA,Ex,Y,SBrkr,0.0,1456.0,1.0,0.0,2.0,1.0,3.0,1.0,Gd,7.0,Typ,1.0,Gd,Attchd,2005.0,Fin,2.0,410.0,TA,Y,36.0,NA,NA,0.0,10.0,2008.0,WD,Normal,2184.0,18.0
204,50.0,RM,50.0,3500.0,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5.0,7.0,1947.0,1950.0,AsbShng,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,408.0,GasA,TA,Y,SBrkr,0.0,1284.0,0.0,0.0,1.0,1.0,2.0,1.0,TA,5.0,Typ,0.0,NA,Detchd,1948.0,Unf,1.0,240.0,TA,Y,0.0,MnWw,NA,0.0,4.0,2009.0,WD,Normal,2004.0,35.0
135,20.0,RL,80.0,10400.0,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7.0,6.0,1970.0,1970.0,Plywood,BrkFace,288.0,TA,TA,PConc,TA,TA,No,Unf,1304.0,GasA,Gd,Y,SBrkr,0.0,1682.0,0.0,0.0,2.0,0.0,3.0,1.0,TA,7.0,Typ,1.0,Gd,Attchd,1970.0,Unf,2.0,530.0,TA,Y,98.0,MnPrv,NA,0.0,5.0,2008.0,WD,Normal,2986.0,0.0
